26, 4156
2293, 7959688
4564, 7962504
6833, 7963508
9102, 7964272
11369, 7964780
13635, 7965048
15900, 7965208
18166, 7965312
20440, 7965408
22723, 7965432
25008, 7965432
27289, 7965432
29570, 7965432
31853, 7965432
34136, 7965432
36420, 7965432
38699, 7965432
40980, 7965432
43262, 7965432
45544, 7965432
47829, 7965432
50111, 7965432
52395, 7965432
54674, 7965432
56956, 7965432
59240, 7965432
61523, 7965432
63807, 7965432
66089, 7965432
68371, 7965432
70654, 7965432
72936, 7965432
75218, 7965432
77502, 7965432
79783, 7965432
82067, 7965432
84352, 7965432
86636, 7965432
88920, 7965432
91199, 7965432
93483, 7965432
95767, 7965432
98051, 7965432
100335, 7965432
102616, 7965432
104902, 7965432
107184, 7965432
109470, 7965432
111749, 7965432
114031, 7965432
116317, 7965432
118601, 7965432
120885, 7965432
123170, 7965432
125452, 7965432
127736, 7965432
130015, 7965432
132295, 7965432
134577, 7965432
136860, 7965432
139144, 7965432
141427, 7965432
143712, 7965432
145991, 7965432
148274, 7965432
150556, 7965432
152838, 7965432
155119, 7965432
157403, 7965432
159683, 7965432
161964, 7965432
164247, 7965432
166528, 7965432
168812, 7965432
171095, 7965432
173378, 7965432
175663, 7965432
177944, 7965432
180228, 7965432
182510, 7965432
184795, 7965432
187075, 7965432
189361, 7965432
191644, 7965432
193928, 7965432
196209, 7965432
198492, 7965432
200771, 7965432
203051, 7965432
205332, 7965432
207614, 7965432
209896, 7965432
212180, 7965432
214465, 7965432
216750, 7965432
219032, 7965432
221317, 7965432
223600, 7965432
225885, 7965432
228168, 7965432
230452, 7965432
232737, 7965432
235019, 7965432
237302, 7965432
239586, 7965432
241868, 7965432
244148, 7965432
246431, 7965432
248711, 7965432
250998, 7965432
253280, 7965432
255562, 7965432
257845, 7965432
260127, 7965432
262407, 7965472
264692, 7965472
266976, 7965472
269255, 7965472
271539, 7965472
273823, 7965472
276107, 7965472
278393, 7965472
280676, 7965472
282961, 7965472
285242, 7965472
287525, 7965472
289811, 7965472
292093, 7965472
294375, 7965472
296660, 7965472
298944, 7965472
301228, 7965472
303512, 7965472
305791, 7965472
308071, 7965472
310353, 7965472
312636, 7965472
314921, 7965472
317204, 7965472
