38, 6556
2441, 17055588
4847, 17080004
7266, 17083464
9684, 17084856
12100, 17085880
14519, 17086804
16927, 17087568
19338, 17088220
21753, 17088748
24163, 17089152
26575, 17089484
28981, 17089740
31386, 17089936
33797, 17090068
36208, 17090200
38606, 17090332
41021, 17090404
43438, 17090464
45866, 17090492
48304, 17090504
50735, 17090504
53161, 17090508
55592, 17090508
58022, 17090508
60455, 17090508
62887, 17090508
65318, 17090508
67751, 17090508
70188, 17090508
72618, 17090508
75046, 17090508
77470, 17090508
79898, 17090508
82329, 17090508
84762, 17090508
