40, 6732
2642, 35726732
5257, 35936092
7844, 35997452
10450, 36004304
13056, 36008440
15684, 36011260
18286, 36012784
20906, 36013848
23527, 36014872
26138, 36015824
28760, 36016760
31376, 36017612
33988, 36018380
36596, 36019080
39222, 36019760
41811, 36020328
44418, 36020824
47010, 36021316
49611, 36021736
52229, 36022108
54828, 36022440
57436, 36022764
60049, 36022984
62669, 36023196
65269, 36023420
67887, 36023584
70503, 36023756
73124, 36023900
75740, 36024032
78350, 36024140
80944, 36024244
83564, 36024364
86160, 36024412
88786, 36024508
91385, 36024536
93995, 36024588
96605, 36024624
99230, 36024636
101863, 36024640
104478, 36024640
107111, 36024640
109754, 36024640
112380, 36024640
114999, 36024640
117626, 36024640
120250, 36024640
122873, 36024640
125491, 36024640
128106, 36024640
