39, 6560
2484, 20571316
4937, 20577328
7385, 20582056
9837, 20586072
12286, 20589232
14747, 20591416
17202, 20592996
19668, 20594292
22126, 20595504
24585, 20596608
27045, 20597604
29504, 20598512
31964, 20599328
34425, 20600096
36888, 20600804
39324, 20601476
41780, 20602048
44234, 20602536
46687, 20603000
49133, 20603396
51575, 20603776
54027, 20604084
56470, 20604360
58918, 20604600
61370, 20604840
63814, 20605020
66264, 20605220
68710, 20605376
71157, 20605508
73604, 20605640
76048, 20605772
78491, 20605864
80946, 20605928
83405, 20606036
85869, 20606056
88344, 20606080
90808, 20606088
93281, 20606088
95753, 20606092
98208, 20606092
100677, 20606092
103153, 20606092
105610, 20606092
108076, 20606092
110543, 20606092
113020, 20606092
115492, 20606092
117976, 20606092
120450, 20606092
122923, 20606092
125401, 20606092
127874, 20606092
130348, 20606092
132823, 20606092
135296, 20606092
137764, 20606092
140242, 20606092
142712, 20606092
145183, 20606092
147648, 20606092
